location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,market_name,lat,lon,commodity_category,commodity_name,unit,price_flag,price_type,currency_code,price,reference_period_start,reference_period_end
#country+code,#meta+has_hrp,#meta+in_gho,#adm1+name+provider,#adm2+name+provider,#adm1+code,#adm1+name,#adm2+code,#adm2+name,#adm+level,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#date+start,#date+end
LKA,False,False,North Western,Kurunegala,LK6,North Western,LK61,Kurunegala,2,Nikaweratiya,7.75,80.12,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,568.67,2024-01-15,2024-02-14
LKA,False,False,North Western,Kurunegala,LK6,North Western,LK61,Kurunegala,2,Nikaweratiya,7.75,80.12,vegetables and fruits,Papaya,KG,actual,Retail,LKR,168.8,2024-01-15,2024-02-14
LKA,False,False,North Western,Kurunegala,LK6,North Western,LK61,Kurunegala,2,Nikaweratiya,7.75,80.12,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,603.33,2024-01-15,2024-02-14
LKA,False,False,North Western,Kurunegala,LK6,North Western,LK61,Kurunegala,2,Nikaweratiya,7.75,80.12,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,239,2024-01-15,2024-02-14
LKA,False,False,North Western,Kurunegala,LK6,North Western,LK61,Kurunegala,2,Nikaweratiya,7.75,80.12,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,662,2024-01-15,2024-02-14
LKA,False,False,North Western,Puttalam,LK6,North Western,LK62,Puttalam,2,Puttalam,8.04,79.84,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,446.67,2024-01-15,2024-02-14
LKA,False,False,North Western,Puttalam,LK6,North Western,LK62,Puttalam,2,Puttalam,8.04,79.84,cereals and tubers,Rice (white),KG,actual,Retail,LKR,246.67,2024-01-15,2024-02-14
LKA,False,False,North Western,Puttalam,LK6,North Western,LK62,Puttalam,2,Puttalam,8.04,79.84,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2357.5,2024-01-15,2024-02-14
LKA,False,False,North Western,Puttalam,LK6,North Western,LK62,Puttalam,2,Puttalam,8.04,79.84,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1170,2024-01-15,2024-02-14
LKA,False,False,North Western,Puttalam,LK6,North Western,LK62,Puttalam,2,Puttalam,8.04,79.84,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,969,2024-01-15,2024-02-14
LKA,False,False,North Western,Puttalam,LK6,North Western,LK62,Puttalam,2,Puttalam,8.04,79.84,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2450,2024-01-15,2024-02-14
LKA,False,False,North Western,Puttalam,LK6,North Western,LK62,Puttalam,2,Puttalam,8.04,79.84,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,691.5,2024-01-15,2024-02-14
LKA,False,False,North Western,Puttalam,LK6,North Western,LK62,Puttalam,2,Puttalam,8.04,79.84,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1315,2024-01-15,2024-02-14
LKA,False,False,North Western,Puttalam,LK6,North Western,LK62,Puttalam,2,Puttalam,8.04,79.84,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1129.9,2024-01-15,2024-02-14
LKA,False,False,North Western,Puttalam,LK6,North Western,LK62,Puttalam,2,Puttalam,8.04,79.84,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1045,2024-01-15,2024-02-14
LKA,False,False,North Western,Puttalam,LK6,North Western,LK62,Puttalam,2,Puttalam,8.04,79.84,pulses and nuts,Lentils,KG,actual,Retail,LKR,318.4,2024-01-15,2024-02-14
LKA,False,False,North Western,Puttalam,LK6,North Western,LK62,Puttalam,2,Puttalam,8.04,79.84,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,659.2,2024-01-15,2024-02-14
LKA,False,False,North Western,Puttalam,LK6,North Western,LK62,Puttalam,2,Puttalam,8.04,79.84,vegetables and fruits,Carrots,KG,actual,Retail,LKR,1464.8,2024-01-15,2024-02-14
LKA,False,False,North Western,Puttalam,LK6,North Western,LK62,Puttalam,2,Puttalam,8.04,79.84,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,81.85,2024-01-15,2024-02-14
LKA,False,False,North Western,Puttalam,LK6,North Western,LK62,Puttalam,2,Puttalam,8.04,79.84,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,684.27,2024-01-15,2024-02-14
LKA,False,False,North Western,Puttalam,LK6,North Western,LK62,Puttalam,2,Puttalam,8.04,79.84,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,482,2024-01-15,2024-02-14
LKA,False,False,North Western,Puttalam,LK6,North Western,LK62,Puttalam,2,Puttalam,8.04,79.84,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,463.33,2024-01-15,2024-02-14
LKA,False,False,North Western,Puttalam,LK6,North Western,LK62,Puttalam,2,Puttalam,8.04,79.84,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,588.8,2024-01-15,2024-02-14
LKA,False,False,North Western,Puttalam,LK6,North Western,LK62,Puttalam,2,Puttalam,8.04,79.84,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,347.17,2024-01-15,2024-02-14
LKA,False,False,North Western,Puttalam,LK6,North Western,LK62,Puttalam,2,Puttalam,8.04,79.84,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,414.4,2024-01-15,2024-02-14
LKA,False,False,North Western,Puttalam,LK6,North Western,LK62,Puttalam,2,Puttalam,8.04,79.84,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,769.6,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,185.75,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,418.12,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,222,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,cereals and tubers,Rice (white),KG,actual,Retail,LKR,250.8,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2010,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1290,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1709.5,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1053.5,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,680.8,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1180,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1200,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,pulses and nuts,Beans,KG,actual,Retail,LKR,554.4,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,pulses and nuts,Lentils,KG,actual,Retail,LKR,317.2,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,643.6,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,62,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,696,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,431.13,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,331.6,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,434.4,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,159.8,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,295.4,2024-01-15,2024-02-14
LKA,False,False,Northern,Jaffna,LK4,Northern,LK41,Jaffna,2,Jaffna,9.66,80.01,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,663.4,2024-01-15,2024-02-14
LKA,False,False,Northern,Kilinochchi,LK4,Northern,LK45,Kilinochchi,2,Kilinochchi,9.4,80.4,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,213.6,2024-01-15,2024-02-14
LKA,False,False,Northern,Kilinochchi,LK4,Northern,LK45,Kilinochchi,2,Kilinochchi,9.4,80.4,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,222.76,2024-01-15,2024-02-14
LKA,False,False,Northern,Kilinochchi,LK4,Northern,LK45,Kilinochchi,2,Kilinochchi,9.4,80.4,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,53.92,2024-01-15,2024-02-14
LKA,False,False,Northern,Kilinochchi,LK4,Northern,LK45,Kilinochchi,2,Kilinochchi,9.4,80.4,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2455.6,2024-01-15,2024-02-14
LKA,False,False,Northern,Kilinochchi,LK4,Northern,LK45,Kilinochchi,2,Kilinochchi,9.4,80.4,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,954.4,2024-01-15,2024-02-14
LKA,False,False,Northern,Kilinochchi,LK4,Northern,LK45,Kilinochchi,2,Kilinochchi,9.4,80.4,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1063.6,2024-01-15,2024-02-14
LKA,False,False,Northern,Kilinochchi,LK4,Northern,LK45,Kilinochchi,2,Kilinochchi,9.4,80.4,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1111.2,2024-01-15,2024-02-14
LKA,False,False,Northern,Kilinochchi,LK4,Northern,LK45,Kilinochchi,2,Kilinochchi,9.4,80.4,pulses and nuts,Beans,KG,actual,Retail,LKR,758.4,2024-01-15,2024-02-14
LKA,False,False,Northern,Kilinochchi,LK4,Northern,LK45,Kilinochchi,2,Kilinochchi,9.4,80.4,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1154,2024-01-15,2024-02-14
LKA,False,False,Northern,Kilinochchi,LK4,Northern,LK45,Kilinochchi,2,Kilinochchi,9.4,80.4,pulses and nuts,Lentils,KG,actual,Retail,LKR,326.8,2024-01-15,2024-02-14
LKA,False,False,Northern,Kilinochchi,LK4,Northern,LK45,Kilinochchi,2,Kilinochchi,9.4,80.4,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,632.4,2024-01-15,2024-02-14
LKA,False,False,Northern,Kilinochchi,LK4,Northern,LK45,Kilinochchi,2,Kilinochchi,9.4,80.4,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,53.4,2024-01-15,2024-02-14
LKA,False,False,Northern,Kilinochchi,LK4,Northern,LK45,Kilinochchi,2,Kilinochchi,9.4,80.4,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,480,2024-01-15,2024-02-14
LKA,False,False,Northern,Kilinochchi,LK4,Northern,LK45,Kilinochchi,2,Kilinochchi,9.4,80.4,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,462.17,2024-01-15,2024-02-14
LKA,False,False,Northern,Kilinochchi,LK4,Northern,LK45,Kilinochchi,2,Kilinochchi,9.4,80.4,vegetables and fruits,Papaya,KG,actual,Retail,LKR,167.2,2024-01-15,2024-02-14
LKA,False,False,Northern,Kilinochchi,LK4,Northern,LK45,Kilinochchi,2,Kilinochchi,9.4,80.4,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,541.2,2024-01-15,2024-02-14
LKA,False,False,Northern,Kilinochchi,LK4,Northern,LK45,Kilinochchi,2,Kilinochchi,9.4,80.4,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,360.8,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,205.6,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,223,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,cereals and tubers,Rice (white),KG,actual,Retail,LKR,249.48,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,54.4,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1851,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1220,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,850,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1334,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,942,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,742,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1363.2,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1177.5,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,pulses and nuts,Beans,KG,actual,Retail,LKR,918,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1150,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,pulses and nuts,Lentils,KG,actual,Retail,LKR,336,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,vegetables and fruits,Bananas,KG,actual,Retail,LKR,192,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,776.4,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,vegetables and fruits,Carrots,KG,actual,Retail,LKR,1406,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,76,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,488,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,513.6,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,vegetables and fruits,Papaya,KG,actual,Retail,LKR,180,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,467.2,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,291.6,2024-01-15,2024-02-14
LKA,False,False,Northern,Mannar,LK4,Northern,LK42,Mannar,2,Mannar,8.98,79.9,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,422,2024-01-15,2024-02-14
LKA,False,False,Northern,Vavuniya,LK4,Northern,LK43,Vavuniya,2,Vavuniya,8.75,80.5,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,578,2024-01-15,2024-02-14
LKA,False,False,Northern,Vavuniya,LK4,Northern,LK43,Vavuniya,2,Vavuniya,8.75,80.5,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1790.83,2024-01-15,2024-02-14
LKA,False,False,Northern,Vavuniya,LK4,Northern,LK43,Vavuniya,2,Vavuniya,8.75,80.5,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,949,2024-01-15,2024-02-14
LKA,False,False,Northern,Vavuniya,LK4,Northern,LK43,Vavuniya,2,Vavuniya,8.75,80.5,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1622,2024-01-15,2024-02-14
LKA,False,False,Northern,Vavuniya,LK4,Northern,LK43,Vavuniya,2,Vavuniya,8.75,80.5,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2176,2024-01-15,2024-02-14
LKA,False,False,Northern,Vavuniya,LK4,Northern,LK43,Vavuniya,2,Vavuniya,8.75,80.5,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1366,2024-01-15,2024-02-14
LKA,False,False,Northern,Vavuniya,LK4,Northern,LK43,Vavuniya,2,Vavuniya,8.75,80.5,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1325.6,2024-01-15,2024-02-14
LKA,False,False,Northern,Vavuniya,LK4,Northern,LK43,Vavuniya,2,Vavuniya,8.75,80.5,pulses and nuts,Beans,KG,actual,Retail,LKR,825.6,2024-01-15,2024-02-14
LKA,False,False,Northern,Vavuniya,LK4,Northern,LK43,Vavuniya,2,Vavuniya,8.75,80.5,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1084,2024-01-15,2024-02-14
LKA,False,False,Northern,Vavuniya,LK4,Northern,LK43,Vavuniya,2,Vavuniya,8.75,80.5,pulses and nuts,Lentils,KG,actual,Retail,LKR,321.76,2024-01-15,2024-02-14
LKA,False,False,Northern,Vavuniya,LK4,Northern,LK43,Vavuniya,2,Vavuniya,8.75,80.5,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,776.8,2024-01-15,2024-02-14
LKA,False,False,Northern,Vavuniya,LK4,Northern,LK43,Vavuniya,2,Vavuniya,8.75,80.5,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,462.2,2024-01-15,2024-02-14
LKA,False,False,Northern,Vavuniya,LK4,Northern,LK43,Vavuniya,2,Vavuniya,8.75,80.5,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,481.25,2024-01-15,2024-02-14
LKA,False,False,Northern,Vavuniya,LK4,Northern,LK43,Vavuniya,2,Vavuniya,8.75,80.5,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,353.2,2024-01-15,2024-02-14
LKA,False,False,Northern,Vavuniya,LK4,Northern,LK43,Vavuniya,2,Vavuniya,8.75,80.5,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,268,2024-01-15,2024-02-14
LKA,False,False,Northern,Vavuniya,LK4,Northern,LK43,Vavuniya,2,Vavuniya,8.75,80.5,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,428.8,2024-01-15,2024-02-14
LKA,False,False,Northern,Vavuniya,LK4,Northern,LK43,Vavuniya,2,Vavuniya,8.75,80.5,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,843.3,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Kegalle,LK9,Sabaragamuwa,LK92,Kegalle,2,Kegalle,7.25,80.34,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,426.8,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Kegalle,LK9,Sabaragamuwa,LK92,Kegalle,2,Kegalle,7.25,80.34,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,220,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Kegalle,LK9,Sabaragamuwa,LK92,Kegalle,2,Kegalle,7.25,80.34,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,54.48,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Kegalle,LK9,Sabaragamuwa,LK92,Kegalle,2,Kegalle,7.25,80.34,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2070,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Kegalle,LK9,Sabaragamuwa,LK92,Kegalle,2,Kegalle,7.25,80.34,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1175,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Kegalle,LK9,Sabaragamuwa,LK92,Kegalle,2,Kegalle,7.25,80.34,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2668,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Kegalle,LK9,Sabaragamuwa,LK92,Kegalle,2,Kegalle,7.25,80.34,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1695.62,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Kegalle,LK9,Sabaragamuwa,LK92,Kegalle,2,Kegalle,7.25,80.34,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1259.2,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Kegalle,LK9,Sabaragamuwa,LK92,Kegalle,2,Kegalle,7.25,80.34,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1180,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Kegalle,LK9,Sabaragamuwa,LK92,Kegalle,2,Kegalle,7.25,80.34,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1225.6,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Kegalle,LK9,Sabaragamuwa,LK92,Kegalle,2,Kegalle,7.25,80.34,pulses and nuts,Lentils,KG,actual,Retail,LKR,343.67,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Kegalle,LK9,Sabaragamuwa,LK92,Kegalle,2,Kegalle,7.25,80.34,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,701.6,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Kegalle,LK9,Sabaragamuwa,LK92,Kegalle,2,Kegalle,7.25,80.34,vegetables and fruits,Carrots,KG,actual,Retail,LKR,1341.2,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Kegalle,LK9,Sabaragamuwa,LK92,Kegalle,2,Kegalle,7.25,80.34,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,98,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Kegalle,LK9,Sabaragamuwa,LK92,Kegalle,2,Kegalle,7.25,80.34,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,680.8,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Kegalle,LK9,Sabaragamuwa,LK92,Kegalle,2,Kegalle,7.25,80.34,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,468.3,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Kegalle,LK9,Sabaragamuwa,LK92,Kegalle,2,Kegalle,7.25,80.34,vegetables and fruits,Papaya,KG,actual,Retail,LKR,226.8,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Kegalle,LK9,Sabaragamuwa,LK92,Kegalle,2,Kegalle,7.25,80.34,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,349.17,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Kegalle,LK9,Sabaragamuwa,LK92,Kegalle,2,Kegalle,7.25,80.34,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,731.2,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Ratnapura,LK9,Sabaragamuwa,LK91,Ratnapura,2,Embilipitiya,6.33,80.85,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,200.29,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Ratnapura,LK9,Sabaragamuwa,LK91,Ratnapura,2,Embilipitiya,6.33,80.85,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,393.33,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Ratnapura,LK9,Sabaragamuwa,LK91,Ratnapura,2,Embilipitiya,6.33,80.85,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,217.5,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Ratnapura,LK9,Sabaragamuwa,LK91,Ratnapura,2,Embilipitiya,6.33,80.85,cereals and tubers,Rice (white),KG,actual,Retail,LKR,237.5,2024-01-15,2024-02-14
LKA,False,False,Sabaragamuwa,Ratnapura,LK9,Sabaragamuwa,LK91,Ratnapura,2,Embilipitiya,6.33,80.85,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,53.73,2024-01-15,2024-02-14
